"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_sort_order","continuous_pickup","continuous_drop_off"
"1012-109603","1012-RRREIS","13","Hengelo CS - Slangenbeek","","3","","8000ff","ffffff","","",""
"1012-109604","1012-RRREIS","21","Almelo CS - Windmolenbroek","","3","","979700","000000","","",""
"1012-109605","1012-RRREIS","22","Almelo CS - Windmolenbroek","","3","","0080ff","000000","","",""
"1012-109606","1012-RRREIS","23","Almelo CS - Schelfhorst","","3","","ff8040","000000","","",""
"1012-109607","1012-RRREIS","24","Almelo CS - Schelfhorst","","3","","ff80ff","000000","","",""
"1012-109608","1012-RRREIS","26","Almelo CS - Ziekenhuis","","3","","ff00ff","000000","","",""
"1012-109609","1012-RRREIS","51","Hengelo - Almelo","","3","","8080c0","000000","","",""
"1012-109610","1012-RRREIS","53","Hengelo - Eibergen","","3","","ff9933","000000","","",""
"1012-109611","1012-RRREIS","60","Oldenzaal - Enschede","","3","","800080","ffffff","","",""
"1012-109613","1012-RRREIS","61","Overdinkel - Enschede","","3","","008000","ffffff","","",""
"1012-109615","1012-RRREIS","62","Denekamp - Enschede","","3","","8000ff","ffffff","","",""
"1012-109616","1012-RRREIS","63","Borculo - Enschede","","3","","008040","ffffff","","",""
"1012-109617","1012-RRREIS","64","Oldenzaal via Ootmarsum - Almelo","","3","","fcd703","000000","","",""
"1012-109618","1012-RRREIS","65","Hengelo - Tubbergen","","3","","ff8000","000000","","",""
"1012-109619","1012-RRREIS","66","Overdinkel - Almelo","","3","","78bcbc","000000","","",""
"1012-109620","1012-RRREIS","80","Hardenberg - Westerhaar","","3","","0080c0","000000","","",""
"1012-109621","1012-RRREIS","81","Ommen - Almelo","","3","","ff0080","000000","","",""
"1012-109622","1012-RRREIS","83","Vriezenveen - Almelo","","3","","80ffff","000000","","",""
"1012-109623","1012-RRREIS","95","Borculo - Almelo","","3","","800000","ffffff","","",""
"1012-109624","1012-RRREIS","96","Rijssen - Nijverdal","","3","","808000","000000","","",""
"1012-109625","1012-RRREIS","97","Haaksbergen - Holten","","3","","0080ff","000000","","",""
"1012-109626","1012-RRREIS","98","Neede via Delden - Almelo","","3","","0000ff","ffffff","","",""
"1012-109628","1012-RRREIS","505","Enschede CS - Hogeland","","3","","","","","",""
"1012-109629","1012-RRREIS","506","Boekelo - Enschede","","3","","","","","",""
"1012-109630","1012-RRREIS","507","Losser - Glanerbrug","","3","","","","","",""
"1012-109631","1012-RRREIS","508","Enschede De Cromhoff - Stroinkslanden","","3","","","","","",""
"1012-109632","1012-RRREIS","513","Nijverdal - Raalte","","3","","","","","",""
"1012-109633","1012-RRREIS","525","Almelo CS - Aalderinkshoek","","3","","","","","",""
"1012-109634","1012-RRREIS","530","Borne Station - Bornsche Maten v.v.","","3","","","","","",""
"1012-109635","1012-RRREIS","531","Borne Station - Stroom Esch v.v.","","3","","","","","",""
"1012-109636","1012-RRREIS","532","Borne Station - Letterveld v.v.","","3","","","","","",""
"1012-109637","1012-RRREIS","591","Bruinehaar - Tubbergen","","3","","","","","",""
"1012-109638","1012-RRREIS","592","Weerselo - Borne","","3","","","","","",""
"1012-109639","1012-RRREIS","593","De Lutte - Oldenzaal","","3","","","","","",""
"1012-109640","1012-RRREIS","594","Daarlerveen/Den Ham - Nijverdal","","3","","","","","",""
"1012-109641","1012-RRREIS","595","Buurse - Haaksbergen","","3","","","","","",""
"1012-109642","1012-RRREIS","596","Ootmarsum - Denekamp","","3","","","","","",""
"1012-109643","1012-RRREIS","597","Nijverdal - Hellendoorn","","3","","","","","",""
"1012-109644","1012-RRREIS","599","Rossum - Ootmarsum","","3","","","","","",""
"1012-109645","1012-RRREIS","625","Almelo CS - Aalderinkshoek","","3","","ff8000","000000","","",""
"1012-109646","1012-RRREIS","664","Denekamp - Almelo","","3","","ff8000","000000","","",""
"1012-109647","1012-RRREIS","681","Den Ham - Almelo","","3","","ff8000","000000","","",""
"1012-109648","1012-RRREIS","802","Enschede P+R Zuiderval - Van Heekplein","","3","","8000ff","ffffff","","",""
"1012-109649","1012-RRREIS","810","Hengelo CS - Woolde/Wilderinkshoek v.v.","","3","","00ff40","000000","","",""
"1012-109650","1012-RRREIS","812","Hengelo CS - Groot Driene/Berflo Es v.v.","","3","","0080ff","000000","","",""
"1012-111477","1012-RRREIS","1","Station Ede-W - Rietkampen - Veldhuizen - Station","","3","","","","","",""
"1012-111478","1012-RRREIS","2","Station Ede-W - Veldhuizen - Rietkampen - Station","","3","","","","","",""
"1012-111479","1012-RRREIS","5","Veenendaal De Klomp - Ede Station Ede-Wageningen","","3","","","","","",""
"1012-111480","1012-RRREIS","83","Veenendaal De Klomp - Station Centrum","","3","","","","","",""
"1012-111481","1012-RRREIS","85","Veenendaal Station Centrum - Station Ede-W","","3","","","","","",""
"1012-111482","1012-RRREIS","86","Wageningen Busstation - Station Ede-Wageningen","","3","","","","","",""
"1012-111483","1012-RRREIS","103","Wageningen Busstation - Station Ede-Wageningen","","3","","","","","",""
"1012-111484","1012-RRREIS","105","Barneveld - Arnhem Cs","","3","","","","","",""
"1012-111485","1012-RRREIS","106","Otterlo - De Hoge Veluwe","","3","","","","","",""
"1012-111486","1012-RRREIS","107","Station Ede-Wageningen - Putten","","3","","","","","",""
"1012-111487","1012-RRREIS","108","Station Ede-Wageningen - Apeldoorn","","3","","","","","",""
"1012-111488","1012-RRREIS","231","Apeldoorn - Arnhem CS via De Maten","","3","","","","","",""
"1012-111489","1012-RRREIS","302","Apeldoorn - Arnhem Cs","","3","","","","","",""
"1012-111490","1012-RRREIS","303","Wageningen Busstation - Station Ede-Wageningen","","3","","","","","",""
"1012-111491","1012-RRREIS","505","Buurtbus Wekerom - Overberg","","3","","","","","",""
"1012-111492","1012-RRREIS","511","Buurtbus Scherpenzeel - Barneveld","","3","","","","","",""
"1012-111493","1012-RRREIS","607","Station Ede-Wageningen - Amersfoort Lodenstein","","3","","","","","",""
"1012-111494","1012-RRREIS","610","Scholierenlijn Renswoude - Barneveld","","3","","","","","",""
"1012-111495","1012-RRREIS","907","Wittenberg - Garderen","","3","","","","","",""
"1012-104216","1012-SYNTUS:UT","50","U-link Utrecht - Wageningen / Veenendaal","","3","","ed1c29","ffffff","","",""
"1012-104217","1012-SYNTUS:UT","58","Hilversum - Zeist via Maartensdijk","","3","","","","","",""
"1012-104218","1012-SYNTUS:UT","59","Hilversum - Zeist via Lage Vuursche","","3","","","","","",""
"1012-104219","1012-SYNTUS:UT","70","Hilversum - Amersfoort","","3","","","","","",""
"1012-104220","1012-SYNTUS:UT","74","Soestdijk Noord - Soest Zuid","","3","","","","","",""
"1012-104221","1012-SYNTUS:UT","76","Amersfoort - Bunschoten-Spakenburg","","3","","","","","",""
"1012-104222","1012-SYNTUS:UT","80","Amersfoort - Veenendaal-De Klomp","","3","","","","","",""
"1012-104223","1012-SYNTUS:UT","82","Amersfoort - Doorn","","3","","","","","",""
"1012-104226","1012-SYNTUS:UT","87","Veenendaal - Rhenen","","3","","","","","",""
"1012-104227","1012-SYNTUS:UT","102","Utrecht - Woerden","","3","","","","","",""
"1012-104228","1012-SYNTUS:UT","106","Ijsselstein - Gouda","","3","","","","","",""
"1012-104229","1012-SYNTUS:UT","107","Utrecht - Gouda","","3","","","","","",""
"1012-104230","1012-SYNTUS:UT","120","Utrecht - Amsterdam","","3","","","","","",""
"1012-104231","1012-SYNTUS:UT","121","Mijdrecht - Hilversum","","3","","","","","",""
"1012-104232","1012-SYNTUS:UT","123","Uithoorn - Oudewater","","3","","","","","",""
"1012-104233","1012-SYNTUS:UT","126","Mijdrecht - Amsterdam station Bijlmer Arena","","3","","","","","",""
"1012-104234","1012-SYNTUS:UT","130","Breukelen - Uithoorn","","3","","","","","",""
"1012-104235","1012-SYNTUS:UT","195","Utrecht - Benschop","","3","","","","","",""
"1012-104236","1012-SYNTUS:UT","202","Amersfoort Nieuwland - Vianen Lekbrug","","3","","","","","",""
"1012-104237","1012-SYNTUS:UT","203","Amersfoort Vathorst - Utrecht Rijnsweerd Noord","","3","","","","","",""
"1012-104239","1012-SYNTUS:UT","272","Baarn - Utrecht Rijnsweerd Noord","","3","","","","","",""
"1012-104240","1012-SYNTUS:UT","280","Veenendaal - Amersfoort","","3","","","","","",""
"1012-104242","1012-SYNTUS:UT","298","Veenendaal - Utrecht Rijnsweerd Noord","","3","","","","","",""
"1012-104243","1012-SYNTUS:UT","299","Leusden - Utrecht Rijnsweerd Noord","","3","","","","","",""
"1012-104244","1012-SYNTUS:UT","381","Zeist - Austerlitz - Driebergen-Zeist","","3","","","","","",""
"1012-104245","1012-SYNTUS:UT","N2","Utrecht - Woerden (nachtlijn)","","3","","","","","",""
"1012-104246","1012-SYNTUS:UT","N3","Station - Vathorst - Hooglanderveen (nachtlijn)","","3","","","","","",""
"1012-104247","1012-SYNTUS:UT","N7","Utrecht - Oudewater (nachtlijn)","","3","","","","","",""
"1012-104248","1012-SYNTUS:UT","N8","Utrecht - Veenendaal - Wageningen (nachtlijn)","","3","","","","","",""
"1012-104249","1012-SYNTUS:UT","N17","Amersfoort - Leusden (nachtlijn)","","3","","","","","",""
"1012-104250","1012-SYNTUS:UT","N20","Utrecht - Maarssen (nachtlijn)","","3","","","","","",""
"1012-104251","1012-SYNTUS:UT","N26","Amsterdam Leidseplein - Wilnis (nachtlijn)","","3","","","","","",""
"1012-104252","1012-SYNTUS:UT","N50","Utrecht - Amerongen (nachtlijn)","","3","","","","","",""
"1012-104253","1012-SYNTUS:UT","N70","Amersfoort - Soest - Baarn (nachtlijn)","","3","","","","","",""
"1012-104254","1012-SYNTUS:UT","N76","Amersfoort - Bunschoten-Spakenburg (nachtlijn)","","3","","","","","",""
"1012-104255","1012-SYNTUS:UT","501","Wijkbus Soesterkwartier","","3","","","","","",""
"1012-104256","1012-SYNTUS:UT","503","Eemdijk - Nijkerk","","3","","","","","",""
"1012-104257","1012-SYNTUS:UT","505","Montfoort - Ijsselstein - Schoonhoven - Woerden","","3","","","","","",""
"1012-104258","1012-SYNTUS:UT","522","Weesp - Vreeland","","3","","","","","",""
"1012-104260","1012-SYNTUS:UT","524","Noorden - Breukelen","","3","","","","","",""
"1012-104261","1012-SYNTUS:UT","526","Uithoorn - Breukelen","","3","","","","","",""
"1012-104263","1012-SYNTUS:UT","573","Eemnes - Soest - Amersfoort ziekenhuis","","3","","","","","",""
"1012-104264","1012-SYNTUS:UT","575","Soest Raadhuisplein - Driebergen-Rijsenburg","","3","","","","","",""
"1012-104270","1012-SYNTUS:UT","1","Soesterkwartier - Station (Amersfoort)","","3","","","","","",""
"1012-104271","1012-SYNTUS:UT","2","Station - Nieuwland (Amersfoort)","","3","","","","","",""
"1012-104272","1012-SYNTUS:UT","3","Station - Vathorst (Amersfoort)","","3","","","","","",""
"1012-104273","1012-SYNTUS:UT","4","Station - Kattenbroek (Amersfoort)","","3","","","","","",""
"1012-104274","1012-SYNTUS:UT","5","Station - Schothorst - Vathorst (Amersfoort)","","3","","","","","",""
"1012-104275","1012-SYNTUS:UT","6","Station - Liendert - Rustenburg (Amersfoort)","","3","","","","","",""
"1012-104276","1012-SYNTUS:UT","7","Station - Vathorst (Amersfoort)","","3","","","","","",""
"1012-104277","1012-SYNTUS:UT","8","Station - Schuilenburg","","3","","","","","",""
"1012-104278","1012-SYNTUS:UT","9","Station - Leusderkwartier","","3","","","","","",""
"1012-104280","1012-SYNTUS:UT","17","Amersfoort - Leusden","","3","","","","","",""
"1012-104281","1012-SYNTUS:UT","19","Station - Rusthof","","3","","","","","",""
"1012-104282","1012-SYNTUS:UT","3","Woerden Station - Molenvliet via Middelland","","3","","","","","",""
"1012-104283","1012-SYNTUS:UT","4","Woerden Station - Molenvliet via Schilderskwartier","","3","","","","","",""
"1012-104284","1012-SYNTUS:UT","5","Woerden - Montfoort","","3","","","","","",""
"1012-104285","1012-SYNTUS:UT","A","Syntusflex Woerden A","","3","","","","","",""
"1012-104286","1012-SYNTUS:UT","B","Syntusflex Woerden B","","3","","","","","",""
"1012-104287","1012-SYNTUS:UT","M","Syntusflex De Ronde Venen","","3","","","","","",""
"1012-107296","1012-SYNTUS:UT","572","Amersfoort Vathorst - Soest Noord","","3","","","","","",""
